Generation,Individual,Fitness
14,11001101111111010000110010110001000100000001110001001100101010001011000101100101111010000101010,0.7092436974789916
14,01100011100101011000000111100001011100000100001010000111111001101010000000101010011100100011001,0.7092436974789916
14,00101101001101010010100011010010111010011001011010111011001000001000111101000010010101011000000,0.7092436974789916
14,01010110111000011000000101010001100110100101110011000101000011000010111001000011001001111110010,0.7092436974789916
14,11110100110110011010001011001111100110100000111011011110000011110110001101000110010111001100001,0.7092436974789916
14,00011011101011010110010010101111100111000101100000111111101110111001010111100010000010111110101,0.7092436974789916
14,10110111000111101010110101011000110010011110001011111111100011010101000001100010000000010010010,0.7092436974789916
14,11100001101100100100010101111000001000101010000110110011011101101000010010110000101011110001000,0.7092436974789916
14,00100101100101111100110011111101010000111010111001011101011001001100010010010010100100000100011,0.7092436974789916
14,10001110110110101010110100000110100000011000110001011000000011111000101010100101101110101000111,0.7092436974789916
14,00010111011100110001001110101000011100000010001011011111101000111011110001101111100100100000000,0.7092436974789916
14,00001111000101100110001010010010100101111011100010010111011110111111101010101100001111011111100,0.7092436974789916
14,01001001011101111010101011010111001001101011010100011100000111010100001011101010111110001001111,0.7092436974789916
14,10000111100001101011110110001110000011110100101111110001101001111100110000101011111110111110101,0.7092436974789916
14,00011011001111000001111011111000011101100010010010001011011010101101111100110001111110100000010,0.7092436974789916
14,01100110110101101011100110000001110110100111000100101100001000010101000111001100100001000101000,0.7092436974789916
14,10000011111100100000001101101011010001010110011010110100010010010010001000001010111110111011101,0.7092436974789916
14,01000001010110101101100101111010011110001111000000001010110101011100101000100110111111111010111,0.7092436974789916
14,00011100001001100000000100000001101010101100011000011000010001011001100100110010101100100100101,0.7092436974789916
14,01111011100010000100010011011000000100111001110100000100110000100000011011101010101100110111001,0.7092436974789916
15,10001011000101011001000111100001011000100100001010000111111001101110000101100011011100100011001,0.7092436974789916
15,01101101111011010001110010010001000101000000111001001110101111001011100101100101111010000101010,0.7092436974789916
15,00101101001101010010100011010010111010011001011010111011001000001000111101000010010101011000000,0.7092436974789916
15,01010110111000011000000101010001100110100101110011000101000011000010111001000011001001111110010,0.7092436974789916
15,11110100110110011010001011001111100110100000111011011110000011110110001101000110010111001100001,0.7092436974789916
15,00011011101011010110010010101111100111000101100000111111101110111001010111100010000010111110101,0.7092436974789916
15,10110111000111101010110101011000110010011110001011111111100011010101000001100010000000010010010,0.7092436974789916
15,11100001101100100100010101111000001000101010000110110011011101101000010010110000101011110001000,0.7092436974789916
15,00100101100101111100110011111101010000111010111001011101011001001100010010010010100100000100011,0.7092436974789916
15,10001110110110101010110100000110100000011000110001011000000011111000101010100101101110101000111,0.7092436974789916
15,00010111011100110001001110101000011100000010001011011111101000111011110001101111100100100000000,0.7092436974789916
15,00001111000101100110001010010010100101111011100010010111011110111111101010101100001111011111100,0.7092436974789916
15,01001001011101111010101011010111001001101011010100011100000111010100001011101010111110001001111,0.7092436974789916
15,10000111100001101011110110001110000011110100101111110001101001111100110000101011111110111110101,0.7092436974789916
15,00011011001111000001111011111000011101100010010010001011011010101101111100110001111110100000010,0.7092436974789916
15,01100110110101101011100110000001110110100111000100101100001000010101000111001100100001000101000,0.7092436974789916
15,10000011111100100000001101101011010001010110011010110100010010010010001000001010111110111011101,0.7092436974789916
15,01000001010110101101100101111010011110001111000000001010110101011100101000100110111111111010111,0.7092436974789916
15,00011100001001100000000100000001101010101100011000011000010001011001100100110010101100100100101,0.7092436974789916
15,01111011100010000100010011011000000100111001110100000100110000100000011011101010101100110111001,0.7092436974789916
16,10001101111011010001110011010000000110000000110001001110101111001010100101100101111111000101000,0.7092436974789916
16,01101010001101010001000100110001011000100101001010000111111001101110000101100011011100101011001,0.7092436974789916
16,00101101001101010010100011010010111010011001011010111011001000001000111101000010010101011000000,0.7092436974789916
16,01010110111000011000000101010001100110100101110011000101000011000010111001000011001001111110010,0.7092436974789916
16,11110100110110011010001011001111100110100000111011011110000011110110001101000110010111001100001,0.7092436974789916
16,00011011101011010110010010101111100111000101100000111111101110111001010111100010000010111110101,0.7092436974789916
16,10110111000111101010110101011000110010011110001011111111100011010101000001100010000000010010010,0.7092436974789916
16,11100001101100100100010101111000001000101010000110110011011101101000010010110000101011110001000,0.7092436974789916
16,00100101100101111100110011111101010000111010111001011101011001001100010010010010100100000100011,0.7092436974789916
16,10001110110110101010110100000110100000011000110001011000000011111000101010100101101110101000111,0.7092436974789916
16,00010111011100110001001110101000011100000010001011011111101000111011110001101111100100100000000,0.7092436974789916
16,00001111000101100110001010010010100101111011100010010111011110111111101010101100001111011111100,0.7092436974789916
16,01001001011101111010101011010111001001101011010100011100000111010100001011101010111110001001111,0.7092436974789916
16,10000111100001101011110110001110000011110100101111110001101001111100110000101011111110111110101,0.7092436974789916
16,00011011001111000001111011111000011101100010010010001011011010101101111100110001111110100000010,0.7092436974789916
16,01100110110101101011100110000001110110100111000100101100001000010101000111001100100001000101000,0.7092436974789916
16,10000011111100100000001101101011010001010110011010110100010010010010001000001010111110111011101,0.7092436974789916
16,01000001010110101101100101111010011110001111000000001010110101011100101000100110111111111010111,0.7092436974789916
16,00011100001001100000000100000001101010101100011000011000010001011001100100110010101100100100101,0.7092436974789916
16,01111011100010000100010011011000000100111001110100000100110000100000011011101010101100110111001,0.7092436974789916
17,10001101111010010001110110010001001110000010110000001111111001101110000111100011011100101001001,0.7092436974789916
17,01101010001001010101000110101101011001100001001011001110011111001010100101100101111101000100000,0.7092436974789916
17,00101101001101010010100011010010111010011001011010111011001000001000111101000010010101011000000,0.7092436974789916
17,01010110111000011000000101010001100110100101110011000101000011000010111001000011001001111110010,0.7092436974789916
17,11110100110110011010001011001111100110100000111011011110000011110110001101000110010111001100001,0.7092436974789916
17,00011011101011010110010010101111100111000101100000111111101110111001010111100010000010111110101,0.7092436974789916
17,10110111000111101010110101011000110010011110001011111111100011010101000001100010000000010010010,0.7092436974789916
17,11100001101100100100010101111000001000101010000110110011011101101000010010110000101011110001000,0.7092436974789916
17,00100101100101111100110011111101010000111010111001011101011001001100010010010010100100000100011,0.7092436974789916
17,10001110110110101010110100000110100000011000110001011000000011111000101010100101101110101000111,0.7092436974789916
17,00010111011100110001001110101000011100000010001011011111101000111011110001101111100100100000000,0.7092436974789916
17,00001111000101100110001010010010100101111011100010010111011110111111101010101100001111011111100,0.7092436974789916
17,01001001011101111010101011010111001001101011010100011100000111010100001011101010111110001001111,0.7092436974789916
17,10000111100001101011110110001110000011110100101111110001101001111100110000101011111110111110101,0.7092436974789916
17,00011011001111000001111011111000011101100010010010001011011010101101111100110001111110100000010,0.7092436974789916
17,01100110110101101011100110000001110110100111000100101100001000010101000111001100100001000101000,0.7092436974789916
17,10000011111100100000001101101011010001010110011010110100010010010010001000001010111110111011101,0.7092436974789916
17,01000001010110101101100101111010011110001111000000001010110101011100101000100110111111111010111,0.7092436974789916
17,00011100001001100000000100000001101010101100011000011000010001011001100100110010101100100100101,0.7092436974789916
17,01111011100010000100010011011000000100111001110100000100110000100000011011101010101100110111001,0.7092436974789916
18,11001101111010011001110110010001001010000000001011001000001011001010100111000101110100000100000,0.7092436974789916
18,01101010001101010101000110101101000001110010110000001111111001101110000111100011011100111111001,0.7092436974789916
18,00101101001101010010100011010010111010011001011010111011001000001000111101000010010101011000000,0.7092436974789916
18,01010110111000011000000101010001100110100101110011000101000011000010111001000011001001111110010,0.7092436974789916
18,11110100110110011010001011001111100110100000111011011110000011110110001101000110010111001100001,0.7092436974789916
18,00011011101011010110010010101111100111000101100000111111101110111001010111100010000010111110101,0.7092436974789916
18,10110111000111101010110101011000110010011110001011111111100011010101000001100010000000010010010,0.7092436974789916
18,11100001101100100100010101111000001000101010000110110011011101101000010010110000101011110001000,0.7092436974789916
18,00100101100101111100110011111101010000111010111001011101011001001100010010010010100100000100011,0.7092436974789916
18,10001110110110101010110100000110100000011000110001011000000011111000101010100101101110101000111,0.7092436974789916
18,00010111011100110001001110101000011100000010001011011111101000111011110001101111100100100000000,0.7092436974789916
18,00001111000101100110001010010010100101111011100010010111011110111111101010101100001111011111100,0.7092436974789916
18,01001001011101111010101011010111001001101011010100011100000111010100001011101010111110001001111,0.7092436974789916
18,10000111100001101011110110001110000011110100101111110001101001111100110000101011111110111110101,0.7092436974789916
18,00011011001111000001111011111000011101100010010010001011011010101101111100110001111110100000010,0.7092436974789916
18,01100110110101101011100110000001110110100111000100101100001000010101000111001100100001000101000,0.7092436974789916
18,10000011111100100000001101101011010001010110011010110100010010010010001000001010111110111011101,0.7092436974789916
18,01000001010110101101100101111010011110001111000000001010110101011100101000100110111111111010111,0.7092436974789916
18,00011100001001100000000100000001101010101100011000011000010001011001100100110010101100100100101,0.7092436974789916
18,01111011100010000100010011011000000100111001110100000100110000100000011011101010101100110111001,0.7092436974789916
19,10000011001101111101000110101101000001110010110000011111111001101110100110101011101101111110001,0.7092436974789916
19,01101001111010011100110110010001000010000000000011001000001011001010100111000111110100000100100,0.7092436974789916
19,00101101001101010010100011010010111010011001011010111011001000001000111101000010010101011000000,0.7092436974789916
19,01010110111000011000000101010001100110100101110011000101000011000010111001000011001001111110010,0.7092436974789916
19,11110100110110011010001011001111100110100000111011011110000011110110001101000110010111001100001,0.7092436974789916
19,00011011101011010110010010101111100111000101100000111111101110111001010111100010000010111110101,0.7092436974789916
19,10110111000111101010110101011000110010011110001011111111100011010101000001100010000000010010010,0.7092436974789916
19,11100001101100100100010101111000001000101010000110110011011101101000010010110000101011110001000,0.7092436974789916
19,00100101100101111100110011111101010000111010111001011101011001001100010010010010100100000100011,0.7092436974789916
19,10001110110110101010110100000110100000011000110001011000000011111000101010100101101110101000111,0.7092436974789916
19,00010111011100110001001110101000011100000010001011011111101000111011110001101111100100100000000,0.7092436974789916
19,00001111000101100110001010010010100101111011100010010111011110111111101010101100001111011111100,0.7092436974789916
19,01001001011101111010101011010111001001101011010100011100000111010100001011101010111110001001111,0.7092436974789916
19,10000111100001101011110110001110000011110100101111110001101001111100110000101011111110111110101,0.7092436974789916
19,00011011001111000001111011111000011101100010010010001011011010101101111100110001111110100000010,0.7092436974789916
19,01100110110101101011100110000001110110100111000100101100001000010101000111001100100001000101000,0.7092436974789916
19,10000011111100100000001101101011010001010110011010110100010010010010001000001010111110111011101,0.7092436974789916
19,01000001010110101101100101111010011110001111000000001010110101011100101000100110111111111010111,0.7092436974789916
19,00011100001001100000000100000001101010101100011000011000010001011001100100110010101100100100101,0.7092436974789916
19,01111011100010000100010011011000000100111001110100000100110000100000011011101010101100110111001,0.7092436974789916
20,10000111001001111101000110101101010010100000110100001111111011001000100111100100110100000100100,0.7092436974789916
20,00001001111000011000110110010101000110000000000010001000001001101110101110101000101101111110001,0.7092436974789916
20,00101101001101010010100011010010111010011001011010111011001000001000111101000010010101011000000,0.7092436974789916
20,01010110111000011000000101010001100110100101110011000101000011000010111001000011001001111110010,0.7092436974789916
20,11110100110110011010001011001111100110100000111011011110000011110110001101000110010111001100001,0.7092436974789916
20,00011011101011010110010010101111100111000101100000111111101110111001010111100010000010111110101,0.7092436974789916
20,10110111000111101010110101011000110010011110001011111111100011010101000001100010000000010010010,0.7092436974789916
20,11100001101100100100010101111000001000101010000110110011011101101000010010110000101011110001000,0.7092436974789916
20,00100101100101111100110011111101010000111010111001011101011001001100010010010010100100000100011,0.7092436974789916
20,10001110110110101010110100000110100000011000110001011000000011111000101010100101101110101000111,0.7092436974789916
20,00010111011100110001001110101000011100000010001011011111101000111011110001101111100100100000000,0.7092436974789916
20,00001111000101100110001010010010100101111011100010010111011110111111101010101100001111011111100,0.7092436974789916
20,01001001011101111010101011010111001001101011010100011100000111010100001011101010111110001001111,0.7092436974789916
20,10000111100001101011110110001110000011110100101111110001101001111100110000101011111110111110101,0.7092436974789916
20,00011011001111000001111011111000011101100010010010001011011010101101111100110001111110100000010,0.7092436974789916
20,01100110110101101011100110000001110110100111000100101100001000010101000111001100100001000101000,0.7092436974789916
20,10000011111100100000001101101011010001010110011010110100010010010010001000001010111110111011101,0.7092436974789916
20,01000001010110101101100101111010011110001111000000001010110101011100101000100110111111111010111,0.7092436974789916
20,00011100001001100000000100000001101010101100011000011000010001011001100100110010101100100100101,0.7092436974789916
20,01111011100010000100010011011000000100111001110100000100110000100000011011101010101100110111001,0.7092436974789916
21,10000111001011101101001110101101010111110000110100000100111011001100100111100110110100011110001,0.7092436974789916
21,00001001111000011100110110010101000111010000100011001000001001101110101110111010101101000100100,0.7092436974789916
21,00101101001101010010100011010010111010011001011010111011001000001000111101000010010101011000000,0.7092436974789916
21,01010110111000011000000101010001100110100101110011000101000011000010111001000011001001111110010,0.7092436974789916
21,11110100110110011010001011001111100110100000111011011110000011110110001101000110010111001100001,0.7092436974789916
21,00011011101011010110010010101111100111000101100000111111101110111001010111100010000010111110101,0.7092436974789916
21,10110111000111101010110101011000110010011110001011111111100011010101000001100010000000010010010,0.7092436974789916
21,11100001101100100100010101111000001000101010000110110011011101101000010010110000101011110001000,0.7092436974789916
21,00100101100101111100110011111101010000111010111001011101011001001100010010010010100100000100011,0.7092436974789916
21,10001110110110101010110100000110100000011000110001011000000011111000101010100101101110101000111,0.7092436974789916
21,00010111011100110001001110101000011100000010001011011111101000111011110001101111100100100000000,0.7092436974789916
21,00001111000101100110001010010010100101111011100010010111011110111111101010101100001111011111100,0.7092436974789916
21,01001001011101111010101011010111001001101011010100011100000111010100001011101010111110001001111,0.7092436974789916
21,10000111100001101011110110001110000011110100101111110001101001111100110000101011111110111110101,0.7092436974789916
21,00011011001111000001111011111000011101100010010010001011011010101101111100110001111110100000010,0.7092436974789916
21,01100110110101101011100110000001110110100111000100101100001000010101000111001100100001000101000,0.7092436974789916
21,10000011111100100000001101101011010001010110011010110100010010010010001000001010111110111011101,0.7092436974789916
21,01000001010110101101100101111010011110001111000000001010110101011100101000100110111111111010111,0.7092436974789916
21,00011100001001100000000100000001101010101100011000011000010001011001100100110010101100100100101,0.7092436974789916
21,01111011100010000100010011011000000100111001110100000100110000100000011011101010101100110111001,0.7092436974789916
22,10000111011011100101001110101101011111110000110100000100001001101110101010111011101101000100101,0.7092436974789916
22,00001001111010011100110110010101010111010000100011001100110011001100000111000110110100011000000,0.7092436974789916
22,00101101001101010010100011010010111010011001011010111011001000001000111101000010010101011000000,0.7092436974789916
22,01010110111000011000000101010001100110100101110011000101000011000010111001000011001001111110010,0.7092436974789916
22,11110100110110011010001011001111100110100000111011011110000011110110001101000110010111001100001,0.7092436974789916
22,00011011101011010110010010101111100111000101100000111111101110111001010111100010000010111110101,0.7092436974789916
22,10110111000111101010110101011000110010011110001011111111100011010101000001100010000000010010010,0.7092436974789916
22,11100001101100100100010101111000001000101010000110110011011101101000010010110000101011110001000,0.7092436974789916
22,00100101100101111100110011111101010000111010111001011101011001001100010010010010100100000100011,0.7092436974789916
22,10001110110110101010110100000110100000011000110001011000000011111000101010100101101110101000111,0.7092436974789916
22,00010111011100110001001110101000011100000010001011011111101000111011110001101111100100100000000,0.7092436974789916
22,00001111000101100110001010010010100101111011100010010111011110111111101010101100001111011111100,0.7092436974789916
22,01001001011101111010101011010111001001101011010100011100000111010100001011101010111110001001111,0.7092436974789916
22,10000111100001101011110110001110000011110100101111110001101001111100110000101011111110111110101,0.7092436974789916
22,00011011001111000001111011111000011101100010010010001011011010101101111100110001111110100000010,0.7092436974789916
22,01100110110101101011100110000001110110100111000100101100001000010101000111001100100001000101000,0.7092436974789916
22,10000011111100100000001101101011010001010110011010110100010010010010001000001010111110111011101,0.7092436974789916
22,01000001010110101101100101111010011110001111000000001010110101011100101000100110111111111010111,0.7092436974789916
22,00011100001001100000000100000001101010101100011000011000010001011001100100110010101100100100101,0.7092436974789916
22,01111011100010000100010011011000000100111001110100000100110000100000011011101010101100110111001,0.7092436974789916
23,10000111111011100101001110101101011111101001110100001100001011001100000111000010101100011000000,0.7092436974789916
23,00001011011011011100111110010101110111010000100111001111110011101110101000110011101001000100101,0.7092436974789916
23,00101101001101010010100011010010111010011001011010111011001000001000111101000010010101011000000,0.7092436974789916
23,01010110111000011000000101010001100110100101110011000101000011000010111001000011001001111110010,0.7092436974789916
23,11110100110110011010001011001111100110100000111011011110000011110110001101000110010111001100001,0.7092436974789916
23,00011011101011010110010010101111100111000101100000111111101110111001010111100010000010111110101,0.7092436974789916
23,10110111000111101010110101011000110010011110001011111111100011010101000001100010000000010010010,0.7092436974789916
23,11100001101100100100010101111000001000101010000110110011011101101000010010110000101011110001000,0.7092436974789916
23,00100101100101111100110011111101010000111010111001011101011001001100010010010010100100000100011,0.7092436974789916
23,10001110110110101010110100000110100000011000110001011000000011111000101010100101101110101000111,0.7092436974789916
23,00010111011100110001001110101000011100000010001011011111101000111011110001101111100100100000000,0.7092436974789916
23,00001111000101100110001010010010100101111011100010010111011110111111101010101100001111011111100,0.7092436974789916
23,01001001011101111010101011010111001001101011010100011100000111010100001011101010111110001001111,0.7092436974789916
23,10000111100001101011110110001110000011110100101111110001101001111100110000101011111110111110101,0.7092436974789916
23,00011011001111000001111011111000011101100010010010001011011010101101111100110001111110100000010,0.7092436974789916
23,01100110110101101011100110000001110110100111000100101100001000010101000111001100100001000101000,0.7092436974789916
23,10000011111100100000001101101011010001010110011010110100010010010010001000001010111110111011101,0.7092436974789916
23,01000001010110101101100101111010011110001111000000001010110101011100101000100110111111111010111,0.7092436974789916
23,00011100001001100000000100000001101010101100011000011000010001011001100100110010101100100100101,0.7092436974789916
23,01111011100010000100010011011000000100111001110100000100110000100000011011101010101100110111001,0.7092436974789916
24,10000011111011100101001110001101011111101001110100001100001011001100001001110010111001000110001,0.7092436974789916
24,10001001011011011000111110000101110111010000100111001111010111101110000111000010101101011100000,0.7092436974789916
24,00101101001101010010100011010010111010011001011010111011001000001000111101000010010101011000000,0.7092436974789916
24,01010110111000011000000101010001100110100101110011000101000011000010111001000011001001111110010,0.7092436974789916
24,11110100110110011010001011001111100110100000111011011110000011110110001101000110010111001100001,0.7092436974789916
24,00011011101011010110010010101111100111000101100000111111101110111001010111100010000010111110101,0.7092436974789916
24,10110111000111101010110101011000110010011110001011111111100011010101000001100010000000010010010,0.7092436974789916
24,11100001101100100100010101111000001000101010000110110011011101101000010010110000101011110001000,0.7092436974789916
24,00100101100101111100110011111101010000111010111001011101011001001100010010010010100100000100011,0.7092436974789916
24,10001110110110101010110100000110100000011000110001011000000011111000101010100101101110101000111,0.7092436974789916
24,00010111011100110001001110101000011100000010001011011111101000111011110001101111100100100000000,0.7092436974789916
24,00001111000101100110001010010010100101111011100010010111011110111111101010101100001111011111100,0.7092436974789916
24,01001001011101111010101011010111001001101011010100011100000111010100001011101010111110001001111,0.7092436974789916
24,10000111100001101011110110001110000011110100101111110001101001111100110000101011111110111110101,0.7092436974789916
24,00011011001111000001111011111000011101100010010010001011011010101101111100110001111110100000010,0.7092436974789916
24,01100110110101101011100110000001110110100111000100101100001000010101000111001100100001000101000,0.7092436974789916
24,10000011111100100000001101101011010001010110011010110100010010010010001000001010111110111011101,0.7092436974789916
24,01000001010110101101100101111010011110001111000000001010110101011100101000100110111111111010111,0.7092436974789916
24,00011100001001100000000100000001101010101100011000011000010001011001100100110010101100100100101,0.7092436974789916
24,01111011100010000100010011011000000100111001110100000100110000100000011011101010101100110111001,0.7092436974789916
25,10001011111011100101100110001101011110101001110101001100001011001101001011000100101101111100000,0.7092436974789916
25,11011101111011011000111110000101100101010000101111001111010111111110000101110110111001000110001,0.7092436974789916
25,00101101001101010010100011010010111010011001011010111011001000001000111101000010010101011000000,0.7092436974789916
25,01010110111000011000000101010001100110100101110011000101000011000010111001000011001001111110010,0.7092436974789916
25,11110100110110011010001011001111100110100000111011011110000011110110001101000110010111001100001,0.7092436974789916
25,00011011101011010110010010101111100111000101100000111111101110111001010111100010000010111110101,0.7092436974789916
25,10110111000111101010110101011000110010011110001011111111100011010101000001100010000000010010010,0.7092436974789916
25,11100001101100100100010101111000001000101010000110110011011101101000010010110000101011110001000,0.7092436974789916
25,00100101100101111100110011111101010000111010111001011101011001001100010010010010100100000100011,0.7092436974789916
25,10001110110110101010110100000110100000011000110001011000000011111000101010100101101110101000111,0.7092436974789916
25,00010111011100110001001110101000011100000010001011011111101000111011110001101111100100100000000,0.7092436974789916
25,00001111000101100110001010010010100101111011100010010111011110111111101010101100001111011111100,0.7092436974789916
25,01001001011101111010101011010111001001101011010100011100000111010100001011101010111110001001111,0.7092436974789916
25,10000111100001101011110110001110000011110100101111110001101001111100110000101011111110111110101,0.7092436974789916
25,00011011001111000001111011111000011101100010010010001011011010101101111100110001111110100000010,0.7092436974789916
25,01100110110101101011100110000001110110100111000100101100001000010101000111001100100001000101000,0.7092436974789916
25,10000011111100100000001101101011010001010110011010110100010010010010001000001010111110111011101,0.7092436974789916
25,01000001010110101101100101111010011110001111000000001010110101011100101000100110111111111010111,0.7092436974789916
25,00011100001001100000000100000001101010101100011000011000010001011001100100110010101100100100101,0.7092436974789916
25,01111011100010000100010011011000000100111001110100000100110000100000011011101010101100110111001,0.7092436974789916
26,10001011111011100111100110001001111010101001110101001100001111101101001011001101101001000110010,0.7092436974789916
26,01011101111011011000111110010111100111010000101011001011010111111110001101110110111100111100000,0.7092436974789916
26,00101101001101010010100011010010111010011001011010111011001000001000111101000010010101011000000,0.7092436974789916
26,01010110111000011000000101010001100110100101110011000101000011000010111001000011001001111110010,0.7092436974789916
26,11110100110110011010001011001111100110100000111011011110000011110110001101000110010111001100001,0.7092436974789916
26,00011011101011010110010010101111100111000101100000111111101110111001010111100010000010111110101,0.7092436974789916
26,10110111000111101010110101011000110010011110001011111111100011010101000001100010000000010010010,0.7092436974789916
26,11100001101100100100010101111000001000101010000110110011011101101000010010110000101011110001000,0.7092436974789916
26,00100101100101111100110011111101010000111010111001011101011001001100010010010010100100000100011,0.7092436974789916
26,10001110110110101010110100000110100000011000110001011000000011111000101010100101101110101000111,0.7092436974789916
26,00010111011100110001001110101000011100000010001011011111101000111011110001101111100100100000000,0.7092436974789916
26,00001111000101100110001010010010100101111011100010010111011110111111101010101100001111011111100,0.7092436974789916
26,01001001011101111010101011010111001001101011010100011100000111010100001011101010111110001001111,0.7092436974789916
26,10000111100001101011110110001110000011110100101111110001101001111100110000101011111110111110101,0.7092436974789916
26,00011011001111000001111011111000011101100010010010001011011010101101111100110001111110100000010,0.7092436974789916
26,01100110110101101011100110000001110110100111000100101100001000010101000111001100100001000101000,0.7092436974789916
26,10000011111100100000001101101011010001010110011010110100010010010010001000001010111110111011101,0.7092436974789916
26,01000001010110101101100101111010011110001111000000001010110101011100101000100110111111111010111,0.7092436974789916
26,00011100001001100000000100000001101010101100011000011000010001011001100100110010101100100100101,0.7092436974789916
26,01111011100010000100010011011000000100111001110100000100110000100000011011101010101100110111001,0.7092436974789916
27,10011011010011100111000110001011111110101001110101000010110111111100001100110100111100111100001,0.7092436974789916
27,01011101011011000000111010010111001111000001101011001100101111101101111111001101111001000110011,0.7092436974789916
27,00101101001101010010100011010010111010011001011010111011001000001000111101000010010101011000000,0.7092436974789916
27,01010110111000011000000101010001100110100101110011000101000011000010111001000011001001111110010,0.7092436974789916
27,11110100110110011010001011001111100110100000111011011110000011110110001101000110010111001100001,0.7092436974789916
27,00011011101011010110010010101111100111000101100000111111101110111001010111100010000010111110101,0.7092436974789916
27,10110111000111101010110101011000110010011110001011111111100011010101000001100010000000010010010,0.7092436974789916
27,11100001101100100100010101111000001000101010000110110011011101101000010010110000101011110001000,0.7092436974789916
27,00100101100101111100110011111101010000111010111001011101011001001100010010010010100100000100011,0.7092436974789916
27,10001110110110101010110100000110100000011000110001011000000011111000101010100101101110101000111,0.7092436974789916
27,00010111011100110001001110101000011100000010001011011111101000111011110001101111100100100000000,0.7092436974789916
27,00001111000101100110001010010010100101111011100010010111011110111111101010101100001111011111100,0.7092436974789916
27,01001001011101111010101011010111001001101011010100011100000111010100001011101010111110001001111,0.7092436974789916
27,10000111100001101011110110001110000011110100101111110001101001111100110000101011111110111110101,0.7092436974789916
27,00011011001111000001111011111000011101100010010010001011011010101101111100110001111110100000010,0.7092436974789916
27,01100110110101101011100110000001110110100111000100101100001000010101000111001100100001000101000,0.7092436974789916
27,10000011111100100000001101101011010001010110011010110100010010010010001000001010111110111011101,0.7092436974789916
27,01000001010110101101100101111010011110001111000000001010110101011100101000100110111111111010111,0.7092436974789916
27,00011100001001100000000100000001101010101100011000011000010001011001100100110010101100100100101,0.7092436974789916
27,01111011100010000100010011011000000100111001110100000100110000100000011011101010101100110111001,0.7092436974789916
